true,pred,probs,n_preds,entropy,alleotoric_entropy,info_gain
6,6,0.9636118,1,0.16121037,0.11204954,0.04916083
2,2,0.6802613,3,0.87313336,0.3781346,0.49499875
2,2,0.9969761,1,0.024889309,0.01931529,0.0055740196
19,19,0.99995995,1,0.00047397817,0.00039367928,8.0298894e-05
2,2,0.9660129,1,0.22003916,0.16637662,0.05366254
24,24,0.98399514,1,0.10399741,0.07349731,0.030500099
19,13,0.75945187,2,0.7532889,0.47074977,0.28253916
24,24,0.99972814,1,0.0028503286,0.0023041712,0.00054615736
24,24,0.99993056,1,0.0008254608,0.0006949273,0.00013053353
1,1,0.6628297,2,0.7559621,0.35982025,0.39614183
9,2,0.64220506,3,1.0314591,0.40443987,0.6270192
24,24,0.9997023,1,0.0031510706,0.0027224487,0.0004286219
13,2,0.30139372,6,2.1300735,1.2123832,0.9176904
9,8,0.5395557,3,1.2008855,0.62642163,0.5744639
29,15,0.6962652,2,1.1393007,0.773388,0.36591268
19,19,0.8700676,1,0.49874693,0.3987403,0.10000664
28,28,0.999979,1,0.00029750526,0.00026371938,3.378588e-05
24,24,0.5641437,3,1.2098751,0.7360004,0.4738747
24,24,0.99546546,1,0.036356486,0.028139848,0.008216638
32,32,0.977137,1,0.13511193,0.101708114,0.033403814
19,19,0.90583056,1,0.319272,0.19003738,0.12923463
2,2,0.9993497,1,0.0058284677,0.0044323527,0.0013961149
28,28,0.9977113,1,0.022376517,0.018671613,0.0037049036
4,4,0.9999735,1,0.0003533924,0.000308112,4.528038e-05
36,1,0.9903084,1,0.0716801,0.05594798,0.015732117
28,28,0.99995846,1,0.0005077839,0.00043889583,6.888807e-05
24,24,0.32793966,4,1.8235111,1.133628,0.6898831
29,28,0.32842782,3,2.4597917,2.006658,0.45313358
32,32,0.9954149,1,0.034438074,0.025794169,0.008643905
25,25,0.8998848,2,0.52955127,0.32865027,0.200901
32,22,0.64598846,2,1.4885406,1.0857747,0.402766
2,2,0.9999653,1,0.00044898587,0.00037577207,7.32138e-05
2,2,0.58338696,2,0.8117774,0.34461695,0.46716046
19,19,0.7727958,3,0.81779456,0.3253147,0.49247986
36,36,0.71857643,2,0.878616,0.70419925,0.17441672
25,25,0.9964781,1,0.028392933,0.021876976,0.0065159574
3,3,0.6458323,2,0.75661963,0.287658,0.46896163
6,6,0.6625867,4,1.094252,0.36477306,0.72947896
24,24,0.7428145,2,0.6930665,0.31813794,0.37492853
2,2,0.97154045,1,0.13014662,0.07314277,0.057003856
25,6,0.94252884,1,0.26122662,0.14382687,0.11739975
13,13,0.9985582,1,0.013070903,0.010689288,0.0023816144
4,4,0.99992925,1,0.0008478157,0.0007217181,0.00012609758
32,32,0.9992798,1,0.007744495,0.006647028,0.0010974668
4,4,0.9996524,1,0.003233491,0.0026793436,0.0005541474
26,26,0.9277946,1,0.31844583,0.24812381,0.07032202
32,32,0.9206483,1,0.43323535,0.31071696,0.12251839
1,1,0.9999979,1,3.312384e-05,2.9251818e-05,3.8720227e-06
7,32,0.70113003,2,1.4884558,1.1275668,0.36088896
24,24,0.9999897,1,0.00013969078,0.00011945206,2.0238716e-05
24,24,0.57196623,2,0.9529073,0.4798656,0.4730417
15,31,0.72423434,2,0.96493214,0.57650673,0.3884254
2,2,0.9999919,1,0.00010963233,9.502395e-05,1.4608384e-05
25,6,0.6117442,3,1.347657,0.8772324,0.4704246
2,2,0.9850594,1,0.10636874,0.08184235,0.024526395
2,2,0.99951756,1,0.005260582,0.0043964414,0.0008641407
24,24,0.25488806,5,2.4788725,1.7825229,0.6963496
32,32,0.9992222,1,0.008100454,0.006559533,0.0015409207
36,36,0.6211967,2,0.79449517,0.49803853,0.29645663
4,4,0.999783,1,0.0023347037,0.0019561383,0.0003785654
4,4,0.8982776,2,0.3303199,0.1695655,0.16075441
13,13,0.8546185,2,0.55373317,0.3470165,0.20671666
14,14,0.8992139,1,0.48330948,0.32159752,0.16171196
11,11,0.96323407,1,0.16152717,0.07043814,0.09108903
25,25,0.48077565,3,1.2978457,0.73382294,0.5640228
11,32,0.6040631,3,1.1323842,0.53314847,0.5992357
28,28,0.8953096,1,0.56605,0.44980866,0.116241336
11,32,0.42726144,5,1.7630016,0.9137492,0.84925234
6,14,0.37256724,3,1.2071296,0.60006934,0.60706025
25,25,0.75253737,2,0.77483827,0.41280904,0.36202922
17,17,0.9730709,1,0.13496341,0.08193853,0.05302488
1,31,0.24541079,5,2.0587878,1.2771609,0.78162694
36,24,0.84859145,2,0.5120973,0.3597319,0.15236539
2,2,0.99522877,1,0.038306717,0.02955099,0.008755727
32,32,0.9918216,1,0.06904928,0.05591778,0.013131496
6,6,0.7232615,3,1.059348,0.42191148,0.6374365
2,2,0.9932317,1,0.04598424,0.030367473,0.015616765
32,32,0.29689884,4,1.9957902,1.1407274,0.85506284
24,24,0.99984515,1,0.0016992444,0.0013963587,0.00030288566
4,4,0.99601424,1,0.034245458,0.028722906,0.005522551
25,25,0.84149516,2,0.4388827,0.17121653,0.26766616
2,2,0.9910351,1,0.074821666,0.055966865,0.0188548
24,24,0.99869174,1,0.011346219,0.008667063,0.0026791561
24,24,0.994934,1,0.037315123,0.028984955,0.008330168
36,31,0.89760345,2,0.33882493,0.017351257,0.32147366
4,4,0.99987745,1,0.0013294818,0.0011270093,0.00020247255
24,24,0.8353791,2,0.7003962,0.45780557,0.2425906
4,4,0.819693,2,0.47378075,0.13352473,0.34025604
25,2,0.28324404,3,2.347139,1.959224,0.3879149
1,1,0.8912488,1,0.54507995,0.40230012,0.14277983
2,2,0.99744225,1,0.018275365,0.012424616,0.005850749
19,19,0.9999981,1,3.0447027e-05,2.6670838e-05,3.7761893e-06
2,2,0.5013305,4,1.3598471,0.56123817,0.7986089
14,14,0.5306641,4,1.3908299,0.6670863,0.7237436
24,24,0.9613782,1,0.2019068,0.11623828,0.08566852
2,2,0.9999737,1,0.00035089743,0.00030562986,4.5267574e-05
19,19,0.99790984,1,0.018732363,0.014459563,0.0042728
2,2,0.99999994,1,2.3402836e-06,2.150264e-06,1.9001959e-07
2,2,0.9999425,1,0.00068714353,0.0005888863,9.825721e-05
26,26,0.99963474,1,0.003816297,0.0031223358,0.0006939613
2,2,0.6253691,3,0.8294017,0.2543645,0.5750372
4,4,0.9999567,1,0.0005023846,0.00042677866,7.560596e-05
15,28,0.3156563,5,1.9945178,1.2396266,0.75489116
1,1,0.7671122,3,0.9654175,0.49578524,0.46963227
14,1,0.5528033,2,1.0275872,0.50658524,0.52100194
8,8,0.3006054,5,1.6519111,0.40007162,1.2518395
28,28,0.9976927,1,0.019200467,0.015180977,0.0040194895
25,6,0.775382,2,0.57747823,0.21842305,0.35905516
6,6,0.8807163,1,0.4578751,0.2634228,0.19445232
8,2,0.6358645,3,1.2271261,0.6461712,0.5809549
1,1,0.72527355,2,0.8775182,0.45271984,0.42479834
6,6,0.9895156,1,0.06717021,0.055368364,0.011801846
4,4,0.998211,1,0.015999405,0.012742122,0.003257283
29,29,0.9998827,1,0.0014501911,0.0012556436,0.00019454758
28,28,0.9999901,1,0.00013819074,0.00012019787,1.7992868e-05
24,24,0.99957937,1,0.0042213807,0.0033788148,0.0008425659
11,11,0.9933943,1,0.053324774,0.043058418,0.010266356
14,14,0.5229757,3,1.7465326,1.1896585,0.55687404
19,32,0.99247897,1,0.050323185,0.037944667,0.012378518
26,26,0.97250617,1,0.14493899,0.10752777,0.03741122
29,29,0.43565127,5,1.5932126,0.9030115,0.6902011
24,24,0.84266204,2,0.47272485,0.19892386,0.273801
13,13,0.97230387,1,0.14768471,0.109187305,0.038497403
32,32,0.83365935,2,0.5718278,0.32430723,0.2475206
32,30,0.8211814,2,0.5261353,0.2961785,0.22995684
24,24,0.6827692,2,1.377997,0.96001256,0.4179845
2,2,0.9999998,1,3.368434e-06,3.0545839e-06,3.1385002e-07
6,29,0.35930225,3,1.451467,0.79479694,0.6566701
24,24,0.9994138,1,0.0055728965,0.0045072273,0.0010656691
4,4,0.9998782,1,0.0013619355,0.0011599569,0.0002019786
29,13,0.66559297,3,1.3962135,0.9017065,0.494507
2,31,0.33603534,3,2.1916506,1.4775069,0.71414375
25,25,0.8092246,2,0.69016737,0.46218252,0.22798485
1,1,0.99994653,1,0.0006707188,0.00057963503,9.1083755e-05
25,2,0.6874529,2,0.925608,0.57226485,0.35334313
28,28,0.97142696,1,0.17295411,0.13036911,0.042585
13,13,0.99990076,1,0.0011470233,0.001016343,0.00013068027
1,1,0.54322404,2,0.70680934,0.25858155,0.4482278
4,4,0.99907535,1,0.007980573,0.0066696918,0.0013108812
4,4,0.99914736,1,0.007591504,0.0064934557,0.0010980484
24,24,0.8810379,1,0.63890475,0.5202351,0.11866963
26,24,0.46846113,3,1.163702,0.7158171,0.44788492
13,13,0.9981007,1,0.017110236,0.014492959,0.0026172772
24,24,0.6323147,2,0.75426424,0.4305833,0.32368094
2,2,0.6464583,2,1.3867543,1.0193418,0.36741245
4,4,0.9999353,1,0.000707687,0.00058075885,0.00012692815
6,4,0.57115257,3,0.9603209,0.33422607,0.6260948
16,24,0.57886344,3,1.2109233,0.67737716,0.53354615
1,24,0.42466536,4,1.2673324,0.58655405,0.6807784
32,32,0.53148824,4,1.7508653,1.0389084,0.711957
2,2,0.9998873,1,0.0013589599,0.0011479695,0.00021099043
2,2,0.9996765,1,0.0035076046,0.0028746277,0.0006329769
4,4,0.90983933,2,0.36751592,0.17394368,0.19357224
2,2,0.78006715,2,1.0462911,0.730217,0.31607413
3,13,0.5616315,3,1.2432842,0.6265002,0.61678404
13,13,0.9998251,1,0.0019697293,0.0016673475,0.0003023818
13,13,0.99922687,1,0.007835851,0.0064921505,0.0013437006
4,32,0.5592293,4,1.7767937,1.2229524,0.55384135
28,28,0.76311857,2,0.9754878,0.5346366,0.4408512
4,4,0.55212414,3,1.4305078,0.87581956,0.5546882
29,31,0.4114956,3,1.4022969,0.8156679,0.586629
12,12,0.99918157,1,0.007701688,0.0063651265,0.0013365615
29,29,0.9942989,1,0.04402251,0.034794874,0.009227637
4,4,0.34486848,5,1.8884329,1.1450001,0.74343276
16,24,0.2414741,7,2.1598518,1.1285918,1.03126
15,25,0.26450202,5,2.413424,1.875713,0.537711
26,26,0.99495834,1,0.03891378,0.031521972,0.0073918067
4,4,0.94328946,1,0.310535,0.23218918,0.078345835
13,13,0.99996775,1,0.0004259652,0.00036774148,5.8223726e-05
32,32,0.99667704,1,0.023167696,0.01688597,0.006281726
2,2,0.99311334,1,0.053723413,0.04351438,0.010209035
22,22,0.93439925,1,0.36864305,0.28842086,0.08022219
26,24,0.40589452,3,1.1106124,0.6862432,0.42436922
4,4,0.9999998,1,4.0140553e-06,3.6446304e-06,3.6942492e-07
28,28,0.9994467,1,0.0056033153,0.004852244,0.00075107114
15,15,0.74105966,2,0.6879916,0.45862618,0.22936544
26,26,0.5186052,3,0.9839291,0.5072795,0.47664958
24,24,0.9999698,1,0.00040348308,0.00034268684,6.0796243e-05
25,25,0.7513431,3,0.7313306,0.3121366,0.41919398
26,26,0.9913482,1,0.055376403,0.043395825,0.011980578
28,28,0.9999963,1,5.9428392e-05,5.3345808e-05,6.082584e-06
26,24,0.5026073,3,1.7171909,1.2099546,0.50723624
15,2,0.9357366,1,0.37261546,0.2715744,0.10104105
19,19,0.9996811,1,0.0030563178,0.002432003,0.0006243149
22,22,0.9448584,1,0.34862426,0.2688786,0.07974565
24,24,0.9972227,1,0.024606286,0.020690072,0.0039162133
4,4,0.9787302,1,0.1588788,0.12881242,0.030066386
28,28,0.9999997,1,4.550397e-06,4.0419254e-06,5.0847166e-07
2,2,0.9991669,1,0.008229499,0.006750045,0.0014794539
24,24,0.99998534,1,0.0001995799,0.00017372909,2.5850808e-05
4,4,0.9586186,1,0.19309649,0.11014551,0.08295098
2,2,0.45694858,3,0.97074056,0.24192867,0.72881186
24,24,0.99995387,1,0.00059650274,0.0005175936,7.890916e-05
14,15,0.8070969,2,0.5036059,0.08349139,0.42011452
13,13,0.99758166,1,0.02071191,0.015988322,0.004723588
24,24,0.9978467,1,0.019585941,0.016127175,0.0034587663
24,24,0.99987715,1,0.0013406166,0.0011322036,0.000208413
23,23,0.9999549,1,0.0005707317,0.00047764895,9.308275e-05
13,13,0.99727005,1,0.024966497,0.020795621,0.004170876
2,2,0.99998397,1,0.0002269042,0.00019521017,3.1694028e-05
24,24,0.8943556,2,0.4854641,0.27001685,0.21544725
29,29,0.47377157,2,1.3363079,0.78316873,0.55313915
13,13,0.9896392,1,0.07259402,0.056696307,0.01589771
32,32,0.40160832,4,2.2271092,1.6284835,0.59862566
2,2,0.8896691,2,0.35064667,0.062103212,0.28854346
24,24,0.97350866,1,0.18784854,0.14870293,0.039145604
19,19,0.7757144,2,0.5858264,0.13023405,0.45559233
26,26,0.9979184,1,0.017997988,0.01468573,0.0033122571
13,13,0.99969065,1,0.0030655449,0.0025785202,0.00048702466
28,28,0.56770957,2,1.5429589,0.9249258,0.61803305
28,28,0.82161677,2,0.70203626,0.38517842,0.31685784
2,2,0.9999919,1,0.0001068409,9.346352e-05,1.3377379e-05
2,2,0.99992305,1,0.0008979962,0.00075482373,0.00014317245
4,4,0.9843403,1,0.108273745,0.077432156,0.030841589
2,2,0.9994896,1,0.004764513,0.0036116508,0.0011528623
15,16,0.42066985,4,1.7633266,1.058361,0.7049656
14,15,0.9224831,1,0.43045968,0.3400673,0.09039238
1,1,0.99995655,1,0.0005108106,0.0004404493,7.0361275e-05
2,2,0.99999946,1,8.940225e-06,7.841756e-06,1.0984686e-06
25,25,0.97343826,1,0.17267781,0.123271786,0.04940603
15,2,0.70252055,2,1.0619587,0.5066362,0.55532247
13,13,0.490173,4,1.4667528,0.8329765,0.63377625
28,28,0.99998915,1,0.00014754447,0.00012979898,1.7745493e-05
26,26,0.9588621,1,0.1774821,0.1336968,0.043785304
25,25,0.8325807,2,0.6231645,0.24590865,0.37725583
24,24,0.993895,1,0.041886095,0.032144636,0.009741459
24,24,0.3280263,4,1.6100558,0.75435674,0.85569906
29,29,0.9996648,1,0.003746594,0.0032285699,0.0005180242
6,6,0.9098498,2,0.30295,0.105563,0.197387
4,4,0.38170624,5,2.3445065,1.4977479,0.8467586
2,2,0.9997741,1,0.0024700838,0.0020418565,0.00042822724
4,4,0.98345244,1,0.09593163,0.063687,0.03224463
13,13,0.9992494,1,0.007236643,0.0059979805,0.0012386627
25,6,0.9353861,1,0.24279355,0.18806985,0.054723695
11,11,0.9999933,1,9.828579e-05,8.508279e-05,1.3202996e-05
2,2,0.9997743,1,0.00236183,0.0018599909,0.0005018392
2,2,0.99893427,1,0.010413994,0.008601412,0.0018125819
17,28,0.42762002,4,2.0378118,1.4067824,0.63102937
11,11,0.9898168,1,0.0809054,0.06653797,0.014367431
24,24,0.57386076,4,1.3957498,0.7539561,0.6417937
2,2,0.9999987,1,2.0651794e-05,1.8204653e-05,2.447141e-06
24,24,0.9998426,1,0.0015367256,0.0011883916,0.00034833397
2,24,0.3801859,3,1.6132097,0.95769835,0.6555114
31,2,0.7008517,2,1.3375801,1.0167542,0.32082593
25,25,0.99122936,1,0.053786263,0.038239684,0.015546579
2,2,0.9138765,2,0.3786764,0.19901642,0.17965999
2,2,0.6764293,1,1.3182317,1.0300266,0.28820515
2,2,0.9883931,1,0.08247648,0.06397242,0.01850406
12,24,0.71353245,2,0.86712456,0.44915447,0.4179701
24,24,0.9664615,1,0.22279148,0.17602278,0.046768695
4,4,0.99960536,1,0.003569313,0.0030133,0.0005560131
24,24,0.99794143,1,0.018405214,0.015086958,0.0033182558
6,6,0.94546646,1,0.21195221,0.13690029,0.07505192
24,26,0.6702998,2,0.73209786,0.35847533,0.37362254
28,28,0.9996746,1,0.0034547793,0.0030018475,0.00045293174
24,24,0.94330674,1,0.3014133,0.17950317,0.121910125
28,28,0.9999958,1,6.223038e-05,5.5871864e-05,6.358514e-06
8,8,0.35255352,3,1.3769302,0.74380016,0.6331301
2,2,0.7324254,3,0.87109745,0.33764166,0.5334558
19,19,0.99010605,1,0.06342053,0.04670942,0.016711108
28,28,0.9650217,1,0.18145278,0.10107137,0.08038141
2,2,0.99251884,1,0.0524725,0.037965555,0.0145069435
4,4,0.9988104,1,0.009456996,0.007615669,0.0018413267
24,24,0.43046632,5,1.8519871,1.1134528,0.73853433
26,26,0.9954321,1,0.037109114,0.030095076,0.007014038
25,25,0.8327948,2,0.45291075,0.19552967,0.25738108
22,22,0.97084445,1,0.19643673,0.15143433,0.0450024
10,10,0.91592693,1,0.46733648,0.34057808,0.1267584
1,8,0.873125,2,0.49113774,0.33851403,0.15262371
24,24,0.9964008,1,0.028104821,0.021897987,0.0062068347
2,2,0.9999978,1,3.2066215e-05,2.8246566e-05,3.8196486e-06
24,24,0.49907088,2,0.80843484,0.22893369,0.57950115
28,28,0.8755704,2,0.4661559,0.12164489,0.344511
2,2,0.99206126,1,0.0467626,0.038193054,0.008569546
6,6,0.9257652,1,0.28789878,0.21846823,0.069430545
32,32,0.97565615,1,0.13445003,0.092430584,0.04201945
26,26,0.5201953,2,0.86068076,0.4807566,0.37992415
26,26,0.9918982,1,0.052040506,0.039908677,0.012131829
24,24,0.99990845,1,0.0011076289,0.0009469509,0.000160678
28,28,0.9718483,1,0.18339434,0.13943344,0.0439609
19,19,0.99995595,1,0.0005535913,0.0004656546,8.79367e-05
4,4,0.9934041,1,0.048745647,0.035973214,0.012772433
2,2,0.9867428,1,0.084560245,0.06626977,0.018290475
4,4,0.99755424,1,0.019510074,0.015774895,0.003735179
6,6,0.9986982,1,0.011337079,0.009536982,0.0018000975
26,26,0.8466568,2,0.4350094,0.1404942,0.2945152
24,24,0.99988765,1,0.0012313316,0.0009940423,0.00023728935
4,4,0.99978507,1,0.002529585,0.0022159533,0.00031363172
20,22,0.33479905,4,2.0632727,1.671388,0.39188468
25,25,0.9965973,1,0.02745634,0.021752987,0.0057033524
2,2,0.99054337,1,0.07292978,0.055953074,0.016976703
2,32,0.46063486,3,1.2091516,0.59370244,0.6154492
26,26,0.9918789,1,0.053963587,0.039700277,0.01426331
28,28,0.9993516,1,0.006984258,0.005904791,0.0010794671
12,12,0.9911774,1,0.06547339,0.05129687,0.014176521
32,32,0.31574526,7,2.1363451,1.2816215,0.8547237
28,28,0.9991974,1,0.0074641407,0.0059380913,0.0015260493
2,2,0.8947793,2,0.36071151,0.06674029,0.29397124
2,2,0.99980843,1,0.002043832,0.0017016515,0.0003421806
1,1,0.99942476,1,0.005747022,0.004735001,0.0010120212
10,20,0.31828842,3,2.024378,1.6007675,0.42361057
19,19,0.99982023,1,0.0021407073,0.0018100778,0.00033062953
19,24,0.5659047,4,1.6159683,0.8564617,0.75950664
26,26,0.99994105,1,0.00071093306,0.00059782487,0.000113108195
15,15,0.9740769,1,0.14473507,0.106153324,0.038581744
2,2,0.9949471,1,0.034776468,0.02562125,0.009155218
24,24,0.99999124,1,0.00012613625,0.000110585956,1.5550293e-05
36,36,0.99842656,1,0.012767649,0.009265925,0.0035017245
19,19,0.92042583,1,0.2945311,0.22285883,0.071672276
28,4,0.86538935,2,0.65092933,0.38964823,0.2612811
25,32,0.8957074,1,0.5590071,0.40959167,0.14941543
32,28,0.6645295,2,0.8643,0.58754814,0.27675188
8,24,0.4363744,3,1.7372152,1.0323442,0.70487094
11,11,0.9990341,1,0.009291333,0.007899461,0.0013918718
8,8,0.6561256,2,0.81622964,0.38566872,0.43056092
28,28,0.99991685,1,0.0010691667,0.0009523833,0.00011678337
4,4,0.9999425,1,0.0006558006,0.0005528704,0.00010293024
22,22,0.6586115,2,1.1701121,0.9472195,0.22289264
24,24,0.9987591,1,0.012619512,0.010172563,0.0024469495
28,28,0.9989136,1,0.0112857735,0.009569607,0.0017161667
2,2,0.9828842,1,0.122368425,0.0901815,0.032186925
8,8,0.6806219,2,0.6669527,0.30893862,0.3580141
8,8,0.9758591,1,0.15991013,0.122930214,0.036979914
12,12,0.5519558,3,1.2666689,0.98646986,0.28019905
6,6,0.9947546,1,0.03830438,0.029445883,0.008858498
4,4,0.98356456,1,0.11476828,0.09765802,0.017110258
2,2,0.99691296,1,0.023982013,0.019084457,0.0048975553
24,24,0.9999186,1,0.0009662772,0.00079439196,0.00017188524
32,32,0.99382347,1,0.052504707,0.042203285,0.010301422
2,2,0.9997944,1,0.002415712,0.0019637211,0.00045199087
6,6,0.92272186,1,0.28476077,0.1652776,0.11948317
32,32,0.97190684,1,0.19605638,0.15076332,0.045293063
6,6,0.9996797,1,0.003146503,0.0025901492,0.0005563537
6,6,0.9873576,1,0.0746361,0.061479338,0.013156764
8,8,0.9898354,1,0.071551815,0.055849917,0.015701897
26,3,0.79966533,2,0.8999804,0.53605986,0.36392057
24,24,0.99840635,1,0.016002448,0.012956211,0.003046237
5,5,0.90067196,2,0.33058757,0.036222704,0.29436487
24,24,0.99998707,1,0.0001878968,0.00016469814,2.3198663e-05
13,13,0.90763026,1,0.38782018,0.23376998,0.1540502
24,24,0.9989082,1,0.010082158,0.008170789,0.0019113692
6,6,0.91417104,2,0.32277527,0.15786386,0.16491142
14,2,0.9315357,1,0.3405017,0.21930985,0.121191844
28,28,0.9976496,1,0.018174976,0.014470013,0.0037049633
13,13,0.99992085,1,0.0009436821,0.000801522,0.0001421601
24,31,0.9240983,1,0.41868728,0.3111163,0.107570976
4,4,0.99950904,1,0.00465565,0.004001384,0.00065426575
4,4,0.9999936,1,8.942089e-05,7.821627e-05,1.12046255e-05
4,8,0.57929665,3,0.97596514,0.4686653,0.50729984
4,4,0.9975797,1,0.017372003,0.014228532,0.0031434707
4,4,0.6815304,2,0.7621666,0.4946031,0.26756352
24,24,0.96654654,1,0.19285333,0.14688799,0.045965344
2,2,0.9917715,1,0.05384033,0.034954235,0.018886097
2,2,0.97231275,1,0.16425918,0.11628083,0.04797835
32,32,0.892776,2,0.39414138,0.13250186,0.26163954
28,28,0.9257496,1,0.46503714,0.369031,0.096006125
4,4,0.9541244,1,0.19928832,0.12711883,0.0721695
26,4,0.583095,2,0.7629247,0.3598784,0.40304628
2,2,0.9999911,1,0.00013587816,0.00011933874,1.6539416e-05
2,2,0.99985886,1,0.0015726364,0.0012901798,0.00028245663
13,13,0.998909,1,0.009895038,0.008353847,0.0015411908
8,34,0.7383714,3,1.002569,0.65005237,0.3525166
2,2,0.99999946,1,8.684316e-06,7.6219076e-06,1.062408e-06
1,1,0.48845124,3,0.9969988,0.45226946,0.54472935
28,28,0.99998426,1,0.00021550179,0.00019316936,2.2332431e-05
4,4,0.9953293,1,0.030547509,0.02083404,0.009713469
24,26,0.98949987,1,0.07317862,0.05889265,0.0142859705
2,2,0.5674171,2,0.7307915,0.29881185,0.43197966
2,2,0.56785893,3,1.3749013,0.6890188,0.6858825
25,6,0.9688053,1,0.15988205,0.09873377,0.061148286
2,2,0.9520416,1,0.24773216,0.14333488,0.10439728
2,2,0.61007416,3,1.0364238,0.46937197,0.5670518
6,6,0.9986904,1,0.010355377,0.008147614,0.0022077626
3,24,0.9381477,1,0.2768551,0.20074792,0.07610719
24,14,0.4768327,4,1.7345212,1.002464,0.7320571
25,25,0.37673312,3,1.9463674,1.5583073,0.3880601
4,4,0.99997866,1,0.00025458875,0.00022387369,3.0715062e-05
15,2,0.5616233,4,1.2338598,0.65190566,0.5819541
24,24,0.9993405,1,0.006299792,0.0052079605,0.0010918314
4,4,0.99975854,1,0.0022744206,0.0018877548,0.0003866658
24,24,0.99995613,1,0.00053992023,0.00046577863,7.41416e-05
11,28,0.33566004,5,1.9653435,1.1940701,0.7712734
2,2,0.97870904,1,0.13111979,0.10594771,0.025172077
1,1,1.0,1,1.4588946e-06,1.2430834e-06,2.1581127e-07
24,24,0.6819603,2,0.6964322,0.30796126,0.38847092
36,36,0.99003744,1,0.067694806,0.05059424,0.017100565
25,8,0.5537387,3,1.1306943,0.5202631,0.6104312
28,28,0.9996645,1,0.0038675414,0.0033290978,0.0005384437
1,36,0.5357018,3,1.3054665,0.85415107,0.45131546
4,35,0.44235182,5,1.989539,1.2647685,0.72477055
32,32,0.999992,1,0.00011549442,0.000100009915,1.5484504e-05
2,2,0.95059425,1,0.23216203,0.12808986,0.10407217
2,2,0.87015516,2,0.48669168,0.27335352,0.21333817
26,26,0.99953157,1,0.0048390944,0.004113501,0.0007255934
3,3,0.95732707,1,0.2611612,0.20842095,0.05274026
8,8,0.9723303,1,0.12844957,0.061711393,0.06673818
13,13,0.9914791,1,0.06135033,0.046045832,0.015304498
28,28,0.9988991,1,0.011967079,0.010120141,0.0018469375
24,24,0.99987566,1,0.0012734823,0.0010265743,0.00024690805
3,3,0.5043604,3,1.4307544,0.869294,0.56146044
13,13,0.99998236,1,0.00023033422,0.00019804621,3.2288008e-05
4,4,0.99998516,1,0.00020119997,0.00017212659,2.9073388e-05
26,26,0.9994386,1,0.005570048,0.00456232,0.0010077278
19,32,0.4701901,3,1.183259,0.7964699,0.38678908
20,20,0.9941708,1,0.042325817,0.03290583,0.009419989
6,6,0.9998228,1,0.0020692367,0.0017987003,0.0002705364
2,2,0.9732594,1,0.16219558,0.11825202,0.04394356
20,20,0.9993497,1,0.006494326,0.005203862,0.0012904638
26,26,0.948662,1,0.27444115,0.20480414,0.069637015
2,6,0.51116127,2,0.71823907,0.23786922,0.48036987
14,6,0.6363562,4,1.1971171,0.6356364,0.5614807
2,2,0.9999983,1,2.5373814e-05,2.2365039e-05,3.0087758e-06
4,4,0.9998116,1,0.0019802025,0.0015724351,0.00040776737
28,28,0.85332054,2,0.57742953,0.34295148,0.23447806
29,29,0.9999437,1,0.0007144227,0.00061591377,9.850896e-05
